D:\Data\zcb\2012-12-29-Au2.b\014SMPL.d
强度 vs 时间,计数
采集日期      : 2014/12/29 22:28:58 使用批处理 2012-12-29-Au2.b
时间 [s],Au197
46.354,0.00
46.358,0.00
46.361,0.00
46.365,0.00
46.368,0.00
46.372,0.00
46.375,0.00
46.378,0.00
46.382,0.00
46.386,0.00
46.389,0.00
46.393,184.38
46.396,3.00
46.400,2.00
46.403,0.00
46.407,0.00
46.410,0.00
46.414,0.00
46.417,0.00
46.421,0.00
46.424,0.00
46.428,0.00
46.431,0.00
46.435,0.00
46.438,0.00
46.442,8.00
46.445,0.00
46.449,0.00
46.452,0.00
46.456,0.00
46.459,0.00
46.463,0.00
46.466,0.00
46.470,0.00
46.474,0.00
46.477,0.00
46.481,0.00
46.484,0.00
46.488,0.00
46.491,0.00
46.495,0.00
46.498,0.00
46.502,0.00
46.505,0.00
46.509,7.00
46.512,0.00
46.516,0.00
46.519,0.00
46.523,0.00
46.526,0.00
46.530,1.00
46.533,91.09
46.537,12.00
46.540,0.00
46.544,0.00
46.547,1.00
46.551,6.00
46.554,0.00
46.558,0.00
46.561,0.00
46.565,0.00
46.568,0.00
46.572,0.00
46.575,0.00
46.579,0.00
46.582,0.00
46.586,19.00
46.589,1.00
46.593,0.00
46.596,0.00
46.600,0.00
46.603,242.66
46.607,0.00
46.610,6.00
46.614,0.00
46.617,0.00
46.621,0.00
46.624,0.00
46.628,0.00
46.631,0.00
46.634,0.00
46.638,0.00
46.642,0.00
46.645,1.00
46.649,8.00
46.652,0.00
46.656,0.00
46.659,0.00
46.663,0.00
46.666,0.00
46.670,47.02
46.673,372.55
46.677,0.00
46.680,0.00
46.684,0.00
46.687,5.00
46.691,0.00
46.694,0.00
46.698,0.00
46.701,0.00
46.705,5.00
46.708,0.00
46.712,0.00
46.715,0.00
46.719,0.00
46.722,0.00
46.726,0.00
46.729,0.00
46.733,0.00
46.736,0.00
46.740,0.00
46.743,0.00
46.747,0.00
46.750,0.00
46.754,0.00
46.757,0.00
46.761,4.00
46.764,0.00
46.768,0.00
46.771,0.00
46.775,0.00
46.778,10.00
46.782,0.00
46.785,0.00
46.789,0.00
46.792,0.00
46.796,0.00
46.799,0.00
46.803,5.00
46.806,0.00
46.810,0.00
46.813,0.00
46.817,0.00
46.820,0.00
46.824,0.00
46.826,0.00
46.831,0.00
46.834,0.00
46.838,0.00
46.841,0.00
46.845,0.00
46.848,0.00
46.852,0.00
46.855,8.00
46.859,0.00
46.862,0.00
46.866,0.00
46.869,0.00
46.873,0.00
46.876,40.02
46.880,0.00
46.883,0.00
46.887,0.00
46.890,0.00
46.894,0.00
46.897,0.00
46.901,0.00
46.904,0.00
46.908,0.00
46.911,0.00
46.915,0.00
46.918,0.00
46.922,0.00
46.925,0.00
46.929,0.00
46.932,0.00
46.936,0.00
46.939,0.00
46.943,7.00
46.946,0.00
46.950,0.00
46.953,0.00
46.957,0.00
46.960,0.00
46.964,0.00
46.967,0.00
46.971,2.00
46.974,4.00
46.978,534.18
46.981,0.00
46.985,0.00
46.988,0.00
46.992,0.00
46.995,0.00
46.999,0.00
47.002,0.00
47.006,221.55
47.009,0.00
47.013,0.00
47.016,0.00
47.020,0.00
47.023,0.00
47.027,0.00
47.030,0.00
47.034,0.00
47.037,0.00
47.041,0.00
47.044,0.00
47.048,0.00
47.051,0.00
47.055,8.00
47.059,0.00
47.062,0.00
47.066,0.00
47.069,0.00
47.073,0.00
47.076,0.00
47.080,0.00
47.082,0.00
47.087,0.00
47.090,0.00
47.094,0.00
47.097,0.00
47.101,0.00
47.104,0.00
47.108,0.00
47.111,0.00
47.115,0.00
47.118,0.00
47.122,0.00
47.125,0.00
47.129,12.00
47.132,0.00
47.136,0.00
47.139,0.00
47.143,0.00
47.146,0.00
47.150,0.00
47.153,0.00
47.157,0.00
47.160,0.00
47.164,0.00
47.167,0.00
47.171,9.00
47.174,0.00
47.178,0.00
47.181,0.00
47.185,0.00
47.188,0.00
47.192,0.00
47.195,6.00
47.199,0.00
47.202,0.00
47.206,0.00
47.209,0.00
47.213,0.00
47.216,0.00
47.220,0.00
47.223,0.00
47.227,0.00
47.230,0.00
47.234,0.00
47.237,0.00
47.241,0.00
47.244,0.00
47.248,0.00
47.251,0.00
47.255,0.00
47.258,0.00
47.262,0.00
47.265,0.00
47.269,0.00
47.272,0.00
47.276,0.00
47.279,0.00
47.283,10.00
47.286,0.00
47.290,0.00
47.293,0.00
47.297,0.00
47.300,6.00
47.304,215.52
47.307,1.00
47.311,0.00
47.314,0.00
47.318,0.00
47.321,0.00
47.325,0.00
47.328,0.00
47.332,0.00
47.335,0.00
47.338,0.00
47.342,0.00
47.346,0.00
47.349,0.00
47.353,0.00
47.356,0.00
47.360,0.00
47.363,0.00
47.367,0.00
47.370,14.00
47.374,10.00
47.377,0.00
47.381,0.00
47.384,0.00
47.388,0.00
47.391,0.00
47.395,0.00
47.398,0.00
47.402,0.00
47.405,0.00
47.409,0.00
47.412,0.00
47.416,7.00
47.419,0.00
47.423,0.00
47.426,0.00
47.430,0.00
47.433,0.00
47.437,0.00
47.440,1.00
47.444,0.00
47.447,0.00
47.451,0.00
47.454,0.00
47.458,0.00
47.461,0.00
47.465,0.00
47.468,0.00
47.472,0.00
47.475,0.00
47.479,0.00
47.482,0.00
47.486,0.00
47.489,10.00
47.493,0.00
47.496,0.00
47.500,0.00
47.503,0.00
47.507,0.00
47.510,0.00
47.514,0.00
47.517,7.00
47.521,0.00
47.524,0.00
47.528,0.00
47.530,0.00
47.535,0.00
47.538,0.00
47.542,0.00
47.545,0.00
47.549,0.00
47.552,0.00
47.556,10.00
47.559,0.00
47.563,0.00
47.566,0.00
47.570,0.00
47.573,0.00
47.577,0.00
47.580,0.00
47.584,0.00
47.587,13.00
47.591,0.00
47.594,0.00
47.598,0.00
47.601,228.58
47.605,0.00
47.608,0.00
47.612,0.00
47.615,1.00
47.619,0.00
47.622,0.00
47.626,0.00
47.629,0.00
47.633,0.00
47.636,0.00
47.640,0.00
47.644,0.00
47.647,0.00
47.651,2.00
47.654,0.00
47.658,0.00
47.661,1.00
47.665,0.00
47.668,0.00
47.672,0.00
47.675,0.00
47.679,0.00
47.682,0.00
47.686,610.14
47.689,2.00
47.693,0.00
47.696,0.00
47.700,2.00
47.703,0.00
47.707,0.00
47.710,0.00
47.714,0.00
47.717,0.00
47.721,1.00
47.724,0.00
47.728,0.00
47.731,0.00
47.735,0.00
47.738,0.00
47.742,0.00
47.745,32.01
47.749,0.00
47.752,0.00
47.756,0.00
47.759,0.00
47.763,6.00
47.766,0.00
47.770,0.00
47.773,5.00
47.777,0.00
47.780,158.28
47.784,0.00
47.786,0.00
47.791,0.00
47.794,0.00
47.798,0.00
47.801,0.00
47.805,0.00
47.808,0.00
47.812,0.00
47.815,0.00
47.819,0.00
47.822,0.00
47.826,0.00
47.829,0.00
47.833,0.00
47.836,0.00
47.840,0.00
47.843,0.00
47.847,0.00
47.850,0.00
47.854,0.00
47.857,0.00
47.861,0.00
47.864,0.00
47.868,0.00
47.871,0.00
47.875,0.00
47.878,0.00
47.882,0.00
47.885,0.00
47.889,7.00
47.892,0.00
47.896,0.00
47.899,0.00
47.903,0.00
47.906,0.00
47.910,0.00
47.913,0.00
47.917,0.00
47.920,0.00
47.924,0.00
47.927,0.00
47.931,5.00
47.934,13.00
47.938,46.02
47.941,1.00
47.945,0.00
47.948,0.00
47.952,0.00
47.955,0.00
47.959,0.00
47.962,0.00
47.966,7.00
47.969,0.00
47.973,0.00
47.976,0.00
47.980,0.00
47.983,0.00
47.987,0.00
47.990,0.00
47.994,0.00
47.997,0.00
48.001,0.00
48.004,0.00
48.008,0.00
48.011,0.00
48.015,0.00
48.018,0.00
48.022,0.00
48.025,0.00
48.029,0.00
48.032,0.00
48.036,0.00
48.039,0.00
48.042,0.00
48.046,0.00
48.050,0.00
48.053,1.00
48.057,0.00
48.060,0.00
48.064,0.00
48.067,0.00
48.071,0.00
48.074,0.00
48.078,0.00
48.081,0.00
48.085,0.00
48.088,0.00
48.092,0.00
48.095,788.91
48.099,0.00
48.102,11.00
48.106,0.00
48.109,0.00
48.113,0.00
48.116,0.00
48.120,0.00
48.123,0.00
48.127,0.00
48.130,0.00
48.134,0.00
48.137,0.00
48.141,0.00
48.144,0.00
48.148,0.00
48.151,0.00
48.155,0.00
48.158,0.00
48.162,0.00
48.165,0.00
48.169,0.00
48.172,0.00
48.176,10.00
48.179,0.00
48.183,0.00
48.186,0.00
48.190,0.00
48.193,0.00
48.197,0.00
48.200,0.00
48.204,0.00
48.207,0.00
48.211,0.00
48.214,0.00
48.218,0.00
48.222,0.00
48.225,0.00
48.229,0.00
48.232,699.44
48.236,1.00
48.239,0.00
48.243,0.00
48.246,0.00
48.250,0.00
48.253,0.00
48.257,0.00
48.260,0.00
48.264,0.00
48.267,0.00
48.271,0.00
48.274,0.00
48.278,275.85
48.281,8.00
48.285,0.00
48.288,1.00
48.292,0.00
48.295,0.00
48.298,0.00
48.302,0.00
48.306,0.00
48.309,0.00
48.313,0.00
48.316,0.00
48.320,0.00
48.323,0.00
48.327,0.00
48.330,0.00
48.334,0.00
48.337,0.00
48.341,0.00
48.344,0.00
48.348,0.00
48.351,0.00
48.355,0.00
48.358,0.00
48.362,0.00
48.365,11.00
48.369,0.00
48.372,0.00
48.376,0.00
48.379,0.00
48.383,0.00
48.386,0.00
48.390,0.00
48.393,0.00
48.397,0.00
48.400,0.00
48.404,0.00
48.407,0.00
48.411,0.00
48.414,0.00
48.418,0.00
48.421,0.00
48.425,0.00
48.428,0.00
48.432,0.00
48.435,0.00
48.439,0.00
48.442,0.00
48.446,0.00
48.449,0.00
48.453,0.00
48.456,0.00
48.460,0.00
48.463,0.00
48.467,0.00
48.470,0.00
48.474,0.00
48.477,0.00
48.481,0.00
48.484,0.00
48.488,0.00
48.490,8.00
48.495,0.00
48.498,0.00
48.502,0.00
48.505,0.00
48.509,0.00
48.512,0.00
48.516,0.00
48.519,0.00
48.523,0.00
48.526,0.00
48.530,0.00
48.533,0.00
48.537,0.00
48.540,0.00
48.544,0.00
48.547,0.00
48.551,0.00
48.554,0.00
48.558,0.00
48.561,0.00
48.565,0.00
48.568,0.00
48.572,0.00
48.575,0.00
48.579,0.00
48.582,0.00
48.586,0.00
48.589,0.00
48.593,0.00
48.596,0.00
48.600,3.00
48.603,0.00
48.607,0.00
48.610,0.00
48.614,0.00
48.617,0.00
48.621,0.00
48.624,0.00
48.628,0.00
48.631,0.00
48.635,0.00
48.638,0.00
48.642,0.00
48.645,0.00
48.649,0.00
48.652,0.00
48.656,0.00
48.659,1.00
48.663,0.00
48.666,0.00
48.670,0.00
48.673,0.00
48.677,0.00
48.680,0.00
48.684,0.00
48.687,0.00
48.691,0.00
48.694,0.00
48.698,0.00
48.701,0.00
48.705,0.00
48.708,0.00
48.712,0.00
48.715,0.00
48.719,0.00
48.722,1.00
48.726,0.00
48.729,0.00
48.733,7.00
48.736,0.00
48.740,0.00
48.743,0.00
48.746,0.00
48.750,0.00
48.754,0.00
48.757,0.00
48.761,0.00
48.764,0.00
48.768,0.00
48.771,0.00
48.775,0.00
48.778,0.00
48.782,0.00
48.785,0.00
48.789,0.00
48.792,0.00
48.796,0.00
48.799,0.00
48.803,0.00
48.807,0.00
48.810,0.00
48.814,0.00
48.817,0.00
48.821,0.00
48.824,0.00
48.828,0.00
48.831,0.00
48.835,0.00
48.838,2.00
48.842,0.00
48.845,0.00
48.849,0.00
48.852,0.00
48.856,2.00
48.859,0.00
48.863,0.00
48.866,0.00
48.870,0.00
48.873,0.00
48.877,0.00
48.880,6.00
48.884,0.00
48.887,0.00
48.891,0.00
48.894,0.00
48.898,0.00
48.901,0.00
48.905,0.00
48.908,0.00
48.912,0.00
48.915,0.00
48.919,0.00
48.922,0.00
48.926,0.00
48.929,0.00
48.933,0.00
48.936,0.00
48.940,0.00
48.943,0.00
48.947,0.00
48.950,0.00
48.954,0.00
48.957,0.00
48.961,0.00
48.964,0.00
48.968,11.00
48.971,0.00
48.975,0.00
48.978,2.00
48.982,7.00
48.985,0.00
48.989,0.00
48.992,0.00
48.996,0.00
48.999,0.00
49.002,0.00
49.006,0.00
49.010,0.00
49.013,0.00
49.017,0.00
49.020,0.00
49.024,0.00
49.027,0.00
49.031,0.00
49.034,0.00
49.038,0.00
49.041,0.00
49.045,0.00
49.048,0.00
49.052,0.00
49.055,0.00
49.059,0.00
49.062,0.00
49.066,0.00
49.069,0.00
49.073,0.00
49.076,0.00
49.080,0.00
49.083,0.00
49.087,0.00
49.090,0.00
49.094,0.00
49.097,0.00
49.101,0.00
49.104,0.00
49.108,0.00
49.111,0.00
49.115,0.00
49.118,0.00
49.122,0.00
49.125,0.00
49.129,0.00
49.132,0.00
49.136,0.00
49.139,0.00
49.143,0.00
49.146,0.00
49.150,0.00
49.153,0.00
49.157,0.00
49.160,0.00
49.164,0.00
49.167,0.00
49.171,0.00
49.174,0.00
49.178,0.00
49.181,0.00
49.185,0.00
49.188,0.00
49.192,0.00
49.194,0.00
49.199,0.00
49.202,0.00
49.206,0.00
49.209,0.00
49.213,0.00
49.216,0.00
49.220,0.00
49.223,0.00
49.227,0.00
49.230,0.00
49.234,0.00
49.237,0.00
49.241,0.00
49.244,0.00
49.248,0.00
49.251,0.00
49.255,0.00
49.258,0.00
49.262,0.00
49.265,0.00
49.269,0.00
49.272,0.00
49.276,0.00
49.279,0.00
49.283,0.00
49.286,0.00
49.290,0.00
49.293,0.00
49.297,0.00
49.300,0.00
49.304,0.00
49.307,0.00
49.311,0.00
49.314,0.00
49.318,0.00
49.321,0.00
49.325,0.00
49.328,0.00
49.332,0.00
49.335,12.00
49.339,10.00
49.342,0.00
49.346,0.00
49.349,0.00
49.353,0.00
49.356,0.00
49.360,0.00
49.363,0.00
49.367,0.00
49.370,0.00
49.374,0.00
49.377,0.00
49.381,0.00
49.384,0.00
49.388,0.00
49.392,0.00
49.395,0.00
49.399,0.00
49.402,7.00
49.406,0.00
49.409,0.00
49.413,0.00
49.416,0.00
49.420,0.00
49.423,0.00
49.427,0.00
49.430,0.00
49.434,32.01
49.437,0.00
49.441,52.03
49.444,0.00
49.448,0.00
49.450,0.00
49.455,0.00
49.458,6.00
49.462,0.00
49.465,0.00
49.469,0.00
49.472,0.00
49.476,9.00
49.479,0.00
49.483,0.00
49.486,0.00
49.490,0.00
49.493,52.03
49.497,0.00
49.500,0.00
49.504,0.00
49.507,0.00
49.511,0.00
49.514,0.00
49.518,0.00
49.521,788.91
49.525,0.00
49.528,0.00
49.532,0.00
49.535,0.00
49.539,0.00
49.542,0.00
49.546,0.00
49.549,0.00
49.553,0.00
49.556,0.00
49.560,0.00
49.563,0.00
49.567,0.00
49.570,0.00
49.574,1.00
49.577,0.00
49.581,0.00
49.584,0.00
49.588,0.00
49.591,0.00
49.595,0.00
49.598,0.00
49.602,0.00
49.605,0.00
49.609,0.00
49.612,0.00
49.616,0.00
49.619,0.00
49.623,0.00
49.626,0.00
49.630,0.00
49.633,0.00
49.637,0.00
49.640,0.00
49.644,1.00
49.647,2.00
49.651,0.00
49.654,0.00
49.658,0.00
49.661,0.00
49.665,0.00
49.668,0.00
49.672,0.00
49.675,0.00
49.679,0.00
49.682,0.00
49.686,0.00
49.689,0.00
49.693,0.00
49.696,1.00
49.700,0.00
49.703,0.00
49.706,12.00
49.710,0.00
49.714,0.00
49.717,0.00
49.721,0.00
49.724,0.00
49.728,0.00
49.731,0.00
49.735,0.00
49.738,0.00
49.742,0.00
49.745,0.00
49.749,0.00
49.752,0.00
49.756,0.00
49.759,0.00
49.763,0.00
49.766,1.00
49.770,0.00
49.773,0.00
49.777,0.00
49.780,0.00
49.784,0.00
49.787,0.00
49.791,0.00
49.794,0.00
49.798,0.00
49.801,0.00
49.805,0.00
49.808,0.00
49.812,0.00
49.815,0.00
49.819,0.00
49.822,0.00
49.826,0.00
49.829,0.00
49.833,0.00
49.836,0.00
49.840,0.00
49.843,0.00
49.847,1.00
49.850,0.00
49.854,0.00
49.857,0.00
49.861,0.00
49.864,0.00
49.868,0.00
49.871,0.00
49.875,0.00
49.878,0.00
49.882,0.00
49.885,0.00
49.889,0.00
49.892,0.00
49.896,0.00
49.898,0.00
49.903,0.00
49.906,0.00
49.910,20.00
49.913,157.28
49.917,0.00
49.920,7.00
49.924,0.00
49.927,0.00
49.931,0.00
49.934,0.00
49.938,0.00
49.941,0.00
49.945,0.00
49.948,0.00
49.952,0.00
49.955,0.00
49.959,0.00
49.962,0.00
49.966,2.00
49.969,0.00
49.973,0.00
49.977,0.00
49.980,0.00
49.984,0.00
49.987,0.00
49.991,0.00
49.994,0.00
49.998,0.00
50.001,0.00
50.005,0.00
50.008,0.00
50.012,1.00
50.015,0.00
50.019,0.00
50.022,0.00
50.026,0.00
50.029,2.00
50.033,0.00
50.036,0.00
50.040,0.00
50.043,0.00
50.047,0.00
50.050,5.00
50.054,0.00
50.057,0.00
50.061,62.04
50.064,0.00
50.068,0.00
50.071,0.00
50.075,0.00
50.078,0.00
50.082,0.00
50.085,535.19
50.089,0.00
50.092,0.00
50.096,0.00
50.099,0.00
50.103,0.00
50.106,0.00
50.110,0.00
50.113,0.00
50.117,0.00
50.120,0.00
50.124,0.00
50.127,188.40
50.131,0.00
50.134,0.00
50.138,0.00
50.141,0.00
50.145,0.00
50.148,0.00
50.152,0.00
50.154,0.00
50.159,0.00
50.162,6.00
50.166,0.00
50.169,2.00
50.173,0.00
50.176,0.00
50.180,0.00
50.183,0.00
50.187,0.00
50.190,0.00
50.194,0.00
50.197,0.00
50.201,0.00
50.204,0.00
50.208,0.00
50.211,0.00
50.215,0.00
50.218,0.00
50.222,0.00
50.225,0.00
50.229,0.00
50.232,0.00
50.236,0.00
50.239,0.00
50.243,0.00
50.246,0.00
50.250,0.00
50.253,0.00
50.257,0.00
50.260,0.00
50.264,0.00
50.267,0.00
50.271,0.00
50.274,0.00
50.278,15.00
50.281,0.00
50.285,0.00
50.288,0.00
50.292,0.00
50.295,0.00
50.299,0.00
50.302,0.00
50.306,0.00
50.309,0.00
50.313,0.00
50.316,7.00
50.320,0.00
50.323,0.00
50.327,0.00
50.330,0.00
50.334,0.00
50.337,0.00
50.341,0.00
50.344,0.00
50.348,0.00
50.351,0.00
50.355,0.00
50.358,0.00
50.362,0.00
50.365,0.00
50.369,51.03
50.372,0.00
50.376,0.00
50.379,0.00
50.383,0.00
50.386,0.00
50.390,0.00
50.393,0.00
50.397,0.00
50.400,0.00
50.404,0.00
50.407,0.00
50.410,194.42
50.414,0.00
50.418,0.00
50.421,0.00
50.425,0.00
50.428,0.00
50.432,0.00
50.435,0.00
50.439,0.00
50.442,0.00
50.446,0.00
50.449,0.00
50.453,0.00
50.456,0.00
50.460,0.00
50.463,10.00
50.467,0.00
50.470,0.00
50.474,0.00
50.477,0.00
50.481,0.00
50.484,0.00
50.488,0.00
50.491,0.00
50.495,0.00
50.498,0.00
50.502,0.00
50.505,0.00
50.509,0.00
50.512,0.00
50.516,0.00
50.519,0.00
50.523,0.00
50.526,0.00
50.530,0.00
50.533,0.00
50.537,0.00
50.540,0.00
50.544,0.00
50.547,0.00
50.551,0.00
50.554,0.00
50.558,0.00
50.562,0.00
50.565,0.00
50.569,0.00
50.572,0.00
50.576,0.00
50.579,0.00
50.583,0.00
50.586,0.00
50.590,0.00
50.593,5.00
50.597,0.00
50.600,0.00
50.604,1.00
50.607,0.00
50.611,0.00
50.614,0.00
50.618,3.00
50.621,0.00
50.625,0.00
50.628,0.00
50.632,0.00
50.635,0.00
50.639,0.00
50.642,0.00
50.646,0.00
50.649,5.00
50.653,0.00
50.656,0.00
50.660,0.00
50.663,1.00
50.666,0.00
50.670,2.00
50.674,0.00
50.677,0.00
50.681,0.00
50.684,5.00
50.688,0.00
50.691,0.00
50.695,0.00
50.698,0.00
50.702,1.00
50.705,6.00
50.709,0.00
50.712,0.00
50.716,0.00
50.719,0.00
50.723,0.00
50.726,62.04
50.730,0.00
50.733,0.00
50.737,0.00
50.740,0.00
50.744,0.00
50.747,0.00
50.751,0.00
50.754,0.00
50.758,0.00
50.761,0.00
50.765,0.00
50.768,0.00
50.772,0.00
50.775,0.00
50.779,0.00
50.782,0.00
50.786,0.00
50.789,0.00
50.793,0.00
50.796,0.00
50.800,11.00
50.803,0.00
50.807,2.00
50.810,5.00
50.814,0.00
50.817,0.00
50.821,0.00
50.824,0.00
50.828,0.00
50.831,0.00
50.835,0.00
50.838,0.00
50.842,0.00
50.845,0.00
50.849,0.00
50.852,0.00
50.856,0.00
50.858,0.00
50.863,1.00
50.866,0.00
50.870,0.00
50.873,0.00
50.877,0.00
50.880,0.00
50.884,4.00
50.887,0.00
50.891,0.00
50.894,0.00
50.898,0.00
50.901,0.00
50.905,0.00
50.908,0.00
50.912,0.00
50.915,0.00
50.919,10.00
50.922,0.00
50.926,0.00
50.929,0.00
50.933,0.00
50.936,0.00
50.940,0.00
50.943,554.42
50.947,0.00
50.950,53.03
50.954,0.00
50.957,0.00
50.961,0.00
50.964,0.00
50.968,0.00
50.971,0.00
50.975,0.00
50.978,0.00
50.982,4.00
50.985,0.00
50.989,0.00
50.992,0.00
50.996,0.00
50.999,0.00
51.003,0.00
51.006,0.00
51.010,0.00
51.013,0.00
51.017,0.00
51.020,0.00
51.024,0.00
51.027,14.00
51.031,0.00
51.034,0.00
51.038,0.00
51.041,0.00
51.045,0.00
51.048,0.00
51.052,0.00
51.055,0.00
51.059,0.00
51.062,0.00
51.066,0.00
51.069,0.00
51.073,0.00
51.076,0.00
51.080,0.00
51.083,0.00
51.087,0.00
51.090,0.00
51.094,5.00
51.097,0.00
51.101,0.00
51.104,0.00
51.108,0.00
51.111,0.00
51.114,0.00
51.118,0.00
51.122,0.00
51.125,0.00
51.129,0.00
51.132,0.00
51.136,0.00
51.140,0.00
51.143,0.00
51.147,0.00
51.150,0.00
51.154,0.00
51.157,2.00
51.161,0.00
51.164,0.00
51.168,0.00
51.171,0.00
51.175,0.00
51.178,1.00
51.182,5.00
51.185,23.01
51.189,0.00
51.192,0.00
51.196,0.00
51.199,0.00
51.203,0.00
51.206,0.00
51.210,0.00
51.213,8.00
51.217,0.00
51.220,52.03
51.224,0.00
51.227,0.00
51.231,0.00
51.234,0.00
51.238,0.00
51.241,0.00
51.245,0.00
51.248,0.00
51.252,0.00
51.255,0.00
51.259,0.00
51.262,0.00
51.266,0.00
51.269,0.00
51.273,0.00
51.276,0.00
51.280,0.00
51.283,0.00
51.287,0.00
51.290,0.00
51.294,0.00
51.297,0.00
51.301,0.00
51.304,0.00
51.308,0.00
51.311,0.00
51.315,0.00
51.318,0.00
51.322,0.00
51.325,0.00
51.329,0.00
51.332,0.00
51.336,0.00
51.339,0.00
51.343,0.00
51.346,1.00
51.350,0.00
51.353,0.00
51.357,0.00
51.360,0.00
51.364,0.00
51.367,0.00
51.370,0.00
51.374,5.00
51.378,0.00
51.381,0.00
51.385,0.00
51.388,0.00
51.392,0.00
51.395,0.00
51.399,0.00
51.402,0.00
51.406,0.00
51.409,0.00
51.413,0.00
51.416,0.00
51.420,0.00
51.423,0.00
51.427,0.00
51.430,0.00
51.434,0.00
51.437,0.00
51.441,0.00
51.444,0.00
51.448,0.00
51.451,0.00
51.455,0.00
51.458,0.00
51.462,0.00
51.465,7.00
51.469,1.00
51.472,552.40
51.476,0.00
51.479,0.00
51.483,0.00
51.486,0.00
51.490,0.00
51.493,5.00
51.497,0.00
51.500,0.00
51.504,0.00
51.507,0.00
51.511,0.00
51.514,0.00
51.518,0.00
51.521,0.00
51.525,0.00
51.528,0.00
51.532,0.00
51.535,0.00
51.539,1.00
51.542,0.00
51.546,0.00
51.549,0.00
51.553,0.00
51.556,0.00
51.560,0.00
51.562,0.00
51.567,0.00
51.570,10.00
51.574,0.00
51.577,0.00
51.581,0.00
51.584,6.00
51.588,0.00
51.591,0.00
51.595,0.00
51.598,7.00
51.602,0.00
51.605,0.00
51.609,0.00
51.612,0.00
51.616,0.00
51.619,11.00
51.623,1.00
51.626,0.00
51.630,0.00
51.633,0.00
51.637,7.00
51.640,0.00
51.644,0.00
51.647,0.00
51.651,0.00
51.654,0.00
51.658,6.00
51.661,0.00
51.665,0.00
51.668,0.00
51.672,0.00
51.675,0.00
51.679,0.00
51.682,7.00
51.686,0.00
51.689,0.00
51.693,0.00
51.696,132.20
51.700,0.00
51.703,0.00
51.707,0.00
51.710,0.00
51.714,0.00
51.717,0.00
51.721,9.00
51.725,0.00
51.728,0.00
51.732,0.00
51.735,0.00
51.739,7.00
51.742,0.00
51.746,0.00
51.749,0.00
51.753,0.00
51.756,0.00
51.760,0.00
51.763,0.00
51.767,0.00
51.770,0.00
51.774,0.00
51.777,0.00
51.781,0.00
51.784,0.00
51.788,0.00
51.791,0.00
51.795,0.00
51.798,0.00
51.802,0.00
51.805,0.00
51.809,0.00
51.812,22.01
51.816,3.00
51.818,0.00
51.823,0.00
51.826,0.00
51.830,0.00
51.833,0.00
51.837,0.00
51.840,0.00
51.844,0.00
51.847,0.00
51.851,0.00
51.854,0.00
51.858,0.00
51.861,0.00
51.865,3.00
51.868,5.00
51.872,2.00
51.875,0.00
51.879,9.00
51.882,1.00
51.886,0.00
51.889,0.00
51.893,0.00
51.896,0.00
51.900,4.00
51.903,0.00
51.907,0.00
51.910,0.00
51.914,0.00
51.917,0.00
51.921,0.00
51.924,0.00
51.928,0.00
51.931,0.00
51.935,674.05
51.938,622.31
51.942,0.00
51.945,0.00
51.949,0.00
51.952,0.00
51.956,0.00
51.959,0.00
51.963,1.00
51.966,0.00
51.970,0.00
51.973,0.00
51.977,0.00
51.980,0.00
51.984,0.00
51.987,0.00
51.991,0.00
51.994,0.00
51.998,0.00
52.001,0.00
52.005,9.00
52.008,0.00
52.012,0.00
52.015,0.00
52.019,0.00
52.022,0.00
52.026,0.00
52.029,0.00
52.033,0.00
52.036,0.00
52.040,0.00
52.043,0.00
52.047,0.00
52.050,0.00
52.054,0.00
52.057,0.00
52.061,0.00
52.064,0.00
52.068,0.00
52.071,0.00
52.074,0.00
52.078,1.00
52.082,0.00
52.085,0.00
52.089,0.00
52.092,0.00
52.096,0.00
52.099,0.00
52.103,0.00
52.106,0.00
52.110,0.00
52.113,0.00
52.117,0.00
52.120,0.00
52.124,0.00
52.127,0.00
52.131,9.00
52.134,0.00
52.138,0.00
52.141,66.05
52.145,0.00
52.148,0.00
52.152,0.00
52.155,0.00
52.159,0.00
52.162,0.00
52.166,0.00
52.169,1.00
52.173,0.00
52.176,0.00
52.180,0.00
52.183,0.00
52.187,0.00
52.190,0.00
52.194,0.00
52.197,9.00
52.201,0.00
52.204,0.00
52.208,53.03
52.211,15.00
52.215,1.00
52.218,0.00
52.222,0.00
52.225,0.00
52.229,0.00
52.232,0.00
52.236,0.00
52.239,0.00
52.243,23.01
52.246,0.00
52.250,10.00
52.253,0.00
52.257,0.00
52.260,0.00
52.264,0.00
52.266,0.00
52.271,0.00
52.274,0.00
52.278,0.00
52.281,0.00
52.285,0.00
52.288,0.00
52.292,0.00
52.295,0.00
52.299,0.00
52.302,0.00
52.306,0.00
52.310,10.00
52.313,0.00
52.317,0.00
52.320,0.00
52.324,10.00
52.327,0.00
52.330,0.00
52.334,0.00
52.338,0.00
52.341,0.00
52.345,8.00
52.348,0.00
52.352,0.00
52.355,0.00
52.359,0.00
52.362,0.00
52.366,0.00
52.369,0.00
52.373,0.00
52.376,0.00
52.380,0.00
52.383,10.00
52.387,0.00
52.390,0.00
52.394,6.00
52.397,0.00
52.401,607.10
52.404,1.00
52.408,0.00
52.411,0.00
52.415,0.00
52.418,0.00
52.422,0.00
52.425,1.00
52.429,0.00
52.432,5.00
52.436,0.00
52.439,0.00
