D:\Data\zcb\2012-12-29-Au2.b\002SMPL.d
强度 vs 时间,计数
72.690,0.00
72.694,0.00
72.697,1.00
72.701,0.00
72.704,0.00
72.708,0.00
72.711,0.00
72.715,0.00
72.718,0.00
72.722,0.00
72.725,0.00
72.729,0.00
72.732,0.00
72.736,0.00
72.739,0.00
72.743,0.00
72.746,0.00
72.750,0.00
72.753,0.00
72.757,0.00
72.760,0.00
72.764,0.00
72.767,0.00
72.771,0.00
72.774,0.00
72.778,0.00
72.781,0.00
72.785,0.00
72.788,0.00
72.792,0.00
72.795,0.00
72.799,0.00
72.802,0.00
72.806,1.00
72.809,13.00
72.813,0.00
72.816,0.00
72.820,0.00
72.823,0.00
72.827,0.00
72.830,0.00
72.834,0.00
72.837,0.00
72.841,17.00
72.844,0.00
72.848,0.00
72.851,0.00
72.855,0.00
72.858,0.00
72.862,0.00
72.865,0.00
72.869,0.00
72.872,0.00
72.876,0.00
72.879,0.00
72.883,0.00
72.886,0.00
72.890,0.00
72.893,0.00
72.897,1.00
72.900,0.00
72.904,0.00
72.907,0.00
72.911,0.00
72.914,0.00
72.918,0.00
72.921,0.00
72.925,0.00
72.928,0.00
72.932,0.00
72.935,0.00
72.938,0.00
72.942,0.00
72.946,15.00
72.949,0.00
72.953,0.00
72.956,0.00
72.960,1.00
72.963,0.00
72.967,0.00
72.970,0.00
72.974,0.00
72.977,0.00
72.981,0.00
72.984,0.00
72.988,0.00
72.991,0.00
72.995,0.00
72.998,0.00
73.002,0.00
73.005,0.00
73.009,0.00
73.012,0.00
73.016,0.00
73.019,0.00
73.023,0.00
73.026,0.00
73.030,0.00
73.033,0.00
73.037,0.00
73.040,0.00
73.044,0.00
73.047,0.00
73.051,1.00
73.054,0.00
73.058,0.00
73.061,0.00
73.065,0.00
73.068,0.00
73.072,0.00
73.075,0.00
73.079,0.00
73.082,0.00
73.086,0.00
73.089,0.00
73.093,0.00
73.096,0.00
73.100,0.00
73.103,0.00
73.107,0.00
73.110,0.00
73.114,0.00
73.117,0.00
73.121,0.00
73.124,0.00
73.128,0.00
73.130,0.00
73.135,0.00
73.138,0.00
73.142,0.00
73.146,0.00
73.149,0.00
73.153,0.00
73.156,0.00
73.160,0.00
73.163,0.00
73.167,0.00
73.170,0.00
73.174,0.00
73.177,0.00
73.181,0.00
73.184,0.00
73.188,0.00
73.191,0.00
73.194,13.00
73.198,0.00
73.202,0.00
73.205,0.00
73.209,0.00
73.212,0.00
73.216,0.00
73.219,0.00
73.223,0.00
73.226,0.00
73.230,0.00
73.233,0.00
73.237,1.00
73.240,0.00
73.244,0.00
73.247,0.00
73.251,25.01
73.254,0.00
73.258,0.00
73.261,0.00
73.265,0.00
73.268,0.00
73.272,10.00
73.275,0.00
73.279,0.00
73.282,0.00
73.286,0.00
73.289,0.00
73.293,0.00
73.296,0.00
73.300,0.00
73.303,0.00
73.307,0.00
73.310,14.00
73.314,0.00
73.317,0.00
73.321,0.00
73.324,0.00
73.328,0.00
73.331,0.00
73.335,0.00
73.338,0.00
73.342,0.00
73.345,0.00
73.349,0.00
73.352,0.00
73.356,0.00
73.359,0.00
73.363,0.00
73.366,0.00
73.370,0.00
73.373,0.00
73.377,0.00
73.380,0.00
73.384,0.00
73.386,0.00
73.391,0.00
73.394,0.00
73.398,0.00
73.401,0.00
73.405,0.00
73.408,0.00
73.412,0.00
73.415,0.00
73.419,0.00
73.422,0.00
73.426,0.00
73.429,0.00
73.433,0.00
73.436,0.00
73.440,0.00
73.443,0.00
73.447,0.00
73.450,0.00
73.454,0.00
73.457,0.00
73.461,0.00
73.464,0.00
73.468,0.00
73.471,0.00
73.475,0.00
73.478,0.00
73.482,0.00
73.485,0.00
73.489,0.00
73.492,0.00
73.496,0.00
73.499,0.00
73.503,0.00
73.506,0.00
73.510,0.00
73.513,0.00
73.517,0.00
73.520,0.00
73.524,0.00
73.527,0.00
73.531,0.00
73.534,0.00
73.538,0.00
73.541,0.00
73.545,0.00
73.548,16.00
73.552,0.00
73.555,0.00
73.559,0.00
73.562,0.00
73.566,0.00
73.569,4.00
73.573,0.00
73.576,0.00
73.580,0.00
73.583,0.00
73.587,0.00
73.590,0.00
73.594,0.00
73.597,0.00
73.601,0.00
73.604,0.00
73.608,0.00
73.611,0.00
73.615,1.00
73.618,0.00
73.622,0.00
73.625,0.00
73.629,0.00
73.632,0.00
73.636,0.00
73.639,0.00
73.642,0.00
73.646,0.00
73.650,0.00
73.653,0.00
73.657,0.00
73.660,0.00
73.664,0.00
73.667,0.00
73.671,0.00
73.674,0.00
73.678,0.00
73.681,0.00
73.685,0.00
73.688,0.00
73.692,0.00
73.695,0.00
73.699,0.00
73.702,10.00
73.706,0.00
73.709,0.00
73.713,0.00
73.716,0.00
73.720,0.00
73.723,0.00
73.727,0.00
73.731,0.00
73.734,0.00
73.738,0.00
73.741,0.00
73.745,0.00
73.748,0.00
73.752,0.00
73.755,0.00
73.759,0.00
73.762,0.00
73.766,0.00
73.769,0.00
73.773,0.00
73.776,0.00
73.780,0.00
73.783,0.00
73.787,0.00
73.790,0.00
73.794,0.00
73.797,0.00
73.801,0.00
73.804,0.00
73.808,0.00
73.811,11.00
73.815,0.00
73.818,0.00
73.822,0.00
73.825,0.00
73.829,0.00
73.832,0.00
73.836,0.00
73.839,0.00
73.843,0.00
73.846,0.00
73.850,0.00
73.853,0.00
73.857,0.00
73.860,11.00
73.864,0.00
73.867,0.00
73.871,0.00
73.874,0.00
73.878,0.00
73.881,0.00
73.885,0.00
73.888,0.00
73.892,0.00
73.895,0.00
73.898,0.00
73.902,0.00
73.906,0.00
73.909,1.00
73.913,0.00
73.916,0.00
73.920,0.00
73.923,0.00
73.927,2.00
73.930,0.00
73.934,0.00
73.937,0.00
73.941,0.00
73.944,0.00
73.948,0.00
73.951,0.00
73.955,0.00
73.958,0.00
73.962,0.00
73.965,0.00
73.969,0.00
73.972,0.00
73.976,0.00
73.979,0.00
73.983,0.00
73.986,0.00
73.990,0.00
73.993,0.00
73.997,0.00
74.000,0.00
74.004,0.00
74.007,0.00
74.011,11.00
74.014,0.00
74.018,0.00
74.021,0.00
74.025,0.00
74.028,0.00
74.032,0.00
74.035,9.00
74.039,22.01
74.042,0.00
74.046,0.00
74.049,0.00
74.053,0.00
74.056,0.00
74.060,0.00
74.063,0.00
74.067,0.00
74.070,0.00
74.074,0.00
74.077,0.00
74.081,15.00
74.084,2.00
74.088,0.00
74.090,0.00
74.095,0.00
74.098,0.00
74.102,0.00
74.105,0.00
74.109,0.00
74.112,0.00
74.116,0.00
74.119,0.00
74.123,0.00
74.126,0.00
74.130,0.00
74.133,0.00
74.137,0.00
74.140,0.00
74.144,0.00
74.147,0.00
74.151,6.00
74.154,0.00
74.158,0.00
74.161,0.00
74.165,0.00
74.168,0.00
74.172,0.00
74.175,0.00
74.179,2.00
74.182,0.00
74.186,0.00
74.189,0.00
74.193,0.00
74.196,0.00
74.200,0.00
74.203,0.00
74.207,0.00
74.210,0.00
74.214,0.00
74.217,0.00
74.221,0.00
74.224,0.00
74.228,0.00
74.231,0.00
74.235,0.00
74.238,0.00
74.242,0.00
74.245,0.00
74.249,0.00
74.252,0.00
74.256,0.00
74.259,0.00
74.263,26.01
74.266,0.00
74.270,0.00
74.273,0.00
74.277,0.00
74.280,0.00
74.284,0.00
74.287,0.00
74.291,0.00
74.294,0.00
74.298,0.00
74.301,0.00
74.305,0.00
74.309,0.00
74.312,0.00
74.316,0.00
74.319,0.00
74.323,0.00
74.326,0.00
74.330,0.00
74.333,0.00
74.337,0.00
74.340,0.00
74.344,0.00
74.346,0.00
74.351,0.00
74.354,0.00
74.358,0.00
74.361,0.00
74.365,0.00
74.368,0.00
74.372,0.00
74.375,24.01
74.379,0.00
74.382,0.00
74.386,0.00
74.389,0.00
74.393,0.00
74.396,0.00
74.400,0.00
74.403,0.00
74.407,0.00
74.410,0.00
74.414,0.00
74.417,0.00
74.421,0.00
74.424,0.00
74.428,0.00
74.431,0.00
74.435,0.00
74.438,18.00
74.442,0.00
74.445,0.00
74.449,0.00
74.452,0.00
74.456,0.00
74.459,0.00
74.463,0.00
74.466,0.00
74.470,0.00
74.473,0.00
74.477,0.00
74.480,0.00
74.484,0.00
74.487,0.00
74.491,0.00
74.494,0.00
74.498,0.00
74.501,1.00
74.505,0.00
74.508,0.00
74.512,0.00
74.515,0.00
74.519,0.00
74.522,0.00
74.526,0.00
74.529,0.00
74.533,0.00
74.536,0.00
74.540,0.00
74.543,0.00
74.547,0.00
74.550,0.00
74.554,0.00
74.557,0.00
74.561,0.00
74.564,0.00
74.568,0.00
74.571,0.00
74.575,0.00
74.578,0.00
74.582,0.00
74.585,31.01
74.589,0.00
74.592,0.00
74.596,0.00
74.599,0.00
74.602,0.00
74.606,0.00
74.610,22.01
74.613,0.00
74.617,0.00
74.620,0.00
74.624,0.00
74.627,0.00
74.631,0.00
74.634,0.00
74.638,0.00
74.641,0.00
74.645,0.00
74.648,0.00
74.652,0.00
74.655,2.00
74.659,0.00
74.662,0.00
74.666,0.00
74.669,0.00
74.673,0.00
74.676,0.00
74.680,0.00
74.683,0.00
74.687,0.00
74.690,0.00
74.694,0.00
74.697,0.00
74.701,0.00
74.704,0.00
74.708,0.00
74.711,0.00
74.715,0.00
74.718,0.00
74.722,0.00
74.725,0.00
74.729,0.00
74.732,0.00
74.736,0.00
74.739,0.00
74.743,0.00
74.746,0.00
74.750,0.00
74.753,0.00
74.757,0.00
74.760,0.00
74.764,0.00
74.767,0.00
74.771,0.00
74.774,0.00
74.778,0.00
74.781,0.00
74.785,0.00
74.788,3.00
74.792,5.00
74.794,0.00
74.799,0.00
74.802,0.00
74.806,0.00
74.809,0.00
74.813,0.00
74.816,0.00
74.820,0.00
74.823,0.00
74.827,0.00
74.830,0.00
74.834,0.00
74.837,0.00
74.841,0.00
74.844,0.00
74.848,0.00
74.851,0.00
74.855,0.00
74.858,0.00
74.862,0.00
74.865,0.00
74.869,0.00
74.872,0.00
74.876,0.00
74.879,0.00
74.883,0.00
74.886,0.00
74.890,0.00
74.894,16.00
74.897,0.00
74.901,0.00
74.904,0.00
74.908,0.00
74.911,0.00
74.915,0.00
74.918,0.00
74.922,0.00
74.925,0.00
74.929,0.00
74.932,0.00
74.936,0.00
74.939,0.00
74.943,0.00
74.946,0.00
74.950,0.00
74.953,0.00
74.957,0.00
74.960,0.00
74.964,0.00
74.967,0.00
74.971,0.00
74.974,0.00
74.978,0.00
74.981,0.00
74.985,0.00
74.988,0.00
74.992,0.00
74.995,0.00
74.999,0.00
75.002,0.00
75.006,0.00
75.009,0.00
75.013,0.00
75.016,0.00
75.020,0.00
75.023,0.00
75.027,0.00
75.030,0.00
75.034,0.00
75.037,0.00
75.041,0.00
75.044,0.00
75.048,0.00
75.050,0.00
75.055,0.00
75.058,0.00
75.062,0.00
75.065,0.00
75.069,0.00
75.072,0.00
75.076,0.00
75.079,0.00
75.083,0.00
75.086,0.00
75.090,1.00
75.093,0.00
75.097,0.00
75.100,0.00
75.104,0.00
75.107,0.00
75.111,0.00
75.114,0.00
75.118,19.00
75.121,0.00
75.125,0.00
75.128,0.00
75.132,0.00
75.135,0.00
75.139,0.00
75.142,0.00
75.146,0.00
75.149,0.00
75.153,0.00
75.156,0.00
75.160,0.00
75.163,0.00
75.167,0.00
75.170,0.00
75.174,0.00
75.177,0.00
75.181,0.00
75.184,0.00
75.188,0.00
75.191,0.00
75.195,0.00
75.198,0.00
75.202,0.00
75.205,0.00
75.209,0.00
75.212,0.00
75.216,0.00
75.219,0.00
75.223,0.00
75.226,0.00
75.230,0.00
75.233,0.00
75.237,0.00
75.240,0.00
75.244,0.00
75.247,0.00
75.251,0.00
75.254,0.00
75.258,0.00
75.261,0.00
75.265,0.00
75.268,0.00
75.272,0.00
75.275,0.00
75.279,0.00
75.282,0.00
75.286,0.00
75.289,0.00
75.293,0.00
75.296,0.00
75.300,0.00
75.303,0.00
75.306,0.00
75.310,0.00
75.314,0.00
75.317,5.00
75.321,0.00
75.324,0.00
75.328,0.00
75.331,0.00
75.335,0.00
75.338,0.00
75.342,0.00
75.345,0.00
75.349,0.00
75.352,0.00
75.356,0.00
75.359,0.00
75.363,0.00
75.366,0.00
75.370,0.00
75.373,0.00
75.377,0.00
75.380,0.00
75.384,0.00
75.387,0.00
75.391,0.00
75.394,0.00
75.398,0.00
75.401,0.00
75.405,1.00
75.408,0.00
75.412,0.00
75.415,0.00
75.419,0.00
75.422,0.00
75.426,0.00
75.429,0.00
75.433,2.00
75.436,0.00
75.440,0.00
75.443,0.00
75.447,0.00
75.450,0.00
75.454,0.00
75.457,0.00
75.461,0.00
75.464,0.00
75.468,0.00
75.471,0.00
75.475,0.00
75.479,0.00
75.482,0.00
75.486,0.00
75.489,0.00
75.493,16.00
75.496,1.00
75.500,0.00
75.503,0.00
75.507,0.00
75.510,0.00
75.514,0.00
75.517,0.00
75.521,0.00
75.524,8.00
75.528,0.00
75.531,14.00
75.535,0.00
75.538,0.00
75.542,0.00
75.545,0.00
75.549,0.00
75.552,0.00
75.556,0.00
75.559,0.00
75.562,0.00
75.566,0.00
75.570,0.00
75.573,0.00
75.577,0.00
75.580,0.00
75.584,0.00
75.587,0.00
75.591,0.00
75.594,0.00
75.598,0.00
75.601,0.00
75.605,0.00
75.608,0.00
75.612,0.00
75.615,0.00
75.619,11.00
75.622,0.00
75.626,0.00
75.629,0.00
75.633,0.00
75.636,0.00
75.640,0.00
75.643,14.00
75.647,28.01
75.650,0.00
75.654,0.00
75.657,0.00
75.661,0.00
75.664,0.00
75.668,0.00
75.671,0.00
75.675,0.00
75.678,0.00
75.682,0.00
75.685,0.00
75.689,0.00
75.692,0.00
75.696,0.00
75.699,0.00
75.703,0.00
75.706,0.00
75.710,0.00
75.713,0.00
75.717,0.00
75.720,0.00
75.724,0.00
75.727,0.00
75.731,0.00
75.734,0.00
75.738,0.00
75.741,0.00
75.745,0.00
75.748,0.00
75.752,0.00
75.754,0.00
75.759,0.00
75.762,0.00
75.766,0.00
75.769,0.00
75.773,0.00
75.776,13.00
75.780,0.00
75.783,0.00
75.787,0.00
75.790,0.00
75.794,0.00
75.797,0.00
75.801,0.00
75.804,0.00
75.808,0.00
75.811,0.00
75.815,0.00
75.818,0.00
75.822,0.00
75.825,0.00
75.829,0.00
75.832,0.00
75.836,0.00
75.839,0.00
75.843,0.00
75.846,0.00
75.850,0.00
75.853,0.00
75.857,0.00
75.860,0.00
75.864,0.00
75.867,0.00
75.871,17.00
75.874,0.00
75.878,0.00
75.881,0.00
75.885,0.00
75.888,0.00
75.892,0.00
75.895,0.00
75.899,0.00
75.902,0.00
75.906,0.00
75.909,0.00
75.913,0.00
75.916,0.00
75.920,0.00
75.923,0.00
75.927,11.00
75.930,0.00
75.934,0.00
75.937,0.00
75.941,0.00
75.944,0.00
75.948,0.00
75.951,0.00
75.955,0.00
75.958,0.00
75.962,0.00
75.965,0.00
75.969,0.00
75.972,0.00
75.976,0.00
75.979,0.00
75.983,0.00
75.986,0.00
75.990,0.00
75.993,0.00
75.997,0.00
76.000,0.00
76.004,0.00
76.007,0.00
76.010,6.00
76.014,0.00
76.018,0.00
76.021,0.00
76.025,0.00
76.028,0.00
76.032,0.00
76.035,0.00
76.039,0.00
76.042,0.00
76.046,0.00
76.049,0.00
76.053,0.00
76.057,0.00
76.060,0.00
76.064,0.00
76.067,0.00
76.071,0.00
76.074,0.00
76.078,0.00
76.081,0.00
76.085,0.00
76.088,0.00
76.092,0.00
76.095,0.00
76.099,0.00
76.102,0.00
76.106,0.00
76.109,0.00
76.113,0.00
76.116,0.00
76.120,0.00
76.123,0.00
76.127,0.00
76.130,0.00
76.134,0.00
76.137,0.00
76.141,0.00
76.144,0.00
76.148,0.00
76.151,0.00
76.155,0.00
76.158,0.00
76.162,0.00
76.165,0.00
76.169,0.00
76.172,0.00
76.176,0.00
76.179,0.00
76.183,2.00
76.186,0.00
76.190,0.00
76.193,0.00
76.197,0.00
76.200,0.00
76.204,0.00
76.207,0.00
76.211,0.00
76.214,0.00
76.218,0.00
76.221,0.00
76.225,0.00
76.228,0.00
76.232,0.00
76.235,0.00
76.239,0.00
76.242,0.00
76.246,10.00
76.249,0.00
76.253,0.00
76.256,0.00
76.260,0.00
76.263,0.00
76.266,0.00
76.270,0.00
76.274,0.00
76.277,0.00
76.281,0.00
76.284,0.00
76.288,0.00
76.291,0.00
76.295,0.00
76.298,0.00
76.302,1.00
76.305,0.00
76.309,0.00
76.312,18.00
76.316,0.00
76.319,0.00
76.323,0.00
76.326,0.00
76.330,0.00
76.333,0.00
76.337,0.00
76.340,0.00
76.344,0.00
76.347,0.00
76.351,0.00
76.354,0.00
76.358,0.00
76.361,0.00
76.365,0.00
76.368,0.00
76.372,2.00
76.375,0.00
76.379,0.00
76.382,0.00
76.386,0.00
76.389,0.00
76.393,0.00
76.396,0.00
76.400,0.00
76.403,0.00
76.407,0.00
76.410,0.00
76.414,15.00
76.417,0.00
76.421,0.00
76.424,0.00
76.428,0.00
76.431,0.00
76.435,0.00
76.437,0.00
76.442,0.00
76.445,0.00
76.449,0.00
76.452,0.00
76.456,0.00
76.458,0.00
76.463,0.00
76.466,0.00
76.470,0.00
76.473,0.00
76.477,1.00
76.480,1.00
76.484,0.00
76.487,0.00
76.491,0.00
76.494,0.00
76.498,0.00
76.501,0.00
76.505,0.00
76.508,0.00
76.512,0.00
76.515,0.00
76.519,0.00
76.522,0.00
76.526,0.00
76.529,0.00
76.533,0.00
76.536,0.00
76.540,0.00
76.543,0.00
76.547,0.00
76.550,0.00
76.554,0.00
76.557,0.00
76.561,0.00
76.564,0.00
76.568,0.00
76.571,0.00
76.575,0.00
76.578,0.00
76.582,0.00
76.585,0.00
76.589,0.00
76.592,0.00
76.596,0.00
76.599,0.00
76.603,0.00
76.606,0.00
76.610,0.00
76.613,0.00
76.617,0.00
76.620,0.00
76.624,0.00
76.627,0.00
76.631,0.00
76.634,0.00
76.638,0.00
76.642,0.00
76.645,0.00
76.649,0.00
76.652,0.00
76.656,0.00
76.659,0.00
76.663,0.00
76.666,0.00
76.670,0.00
76.673,0.00
76.677,0.00
76.680,0.00
76.684,0.00
76.687,0.00
76.691,0.00
76.694,0.00
76.698,0.00
76.701,0.00
76.705,0.00
76.708,0.00
76.712,1.00
76.714,0.00
76.719,0.00
76.722,0.00
76.726,0.00
76.729,0.00
76.733,0.00
76.736,0.00
76.740,0.00
76.743,0.00
76.747,0.00
76.750,0.00
76.754,0.00
76.757,0.00
76.761,0.00
76.764,0.00
76.768,15.00
76.771,0.00
76.775,0.00
76.778,0.00
76.782,2.00
76.785,0.00
76.789,0.00
76.792,0.00
76.796,0.00
76.799,0.00
76.803,0.00
76.806,0.00
76.810,0.00
76.813,0.00
76.817,0.00
76.820,0.00
76.824,0.00
76.827,0.00
76.831,0.00
76.834,0.00
76.838,0.00
76.841,0.00
76.845,0.00
76.848,0.00
76.852,0.00
76.855,0.00
76.859,0.00
76.862,1.00
76.866,0.00
76.869,0.00
76.873,0.00
76.876,0.00
76.880,1.00
76.883,1.00
76.887,0.00
76.890,0.00
76.894,0.00
76.897,0.00
76.901,0.00
76.904,13.00
76.908,0.00
76.911,0.00
76.915,0.00
76.918,0.00
76.922,1.00
76.925,0.00
76.929,0.00
76.932,0.00
76.936,0.00
76.939,0.00
76.943,0.00
76.946,1.00
76.950,0.00
76.953,0.00
76.957,19.00
76.960,0.00
76.964,1.00
76.967,1.00
76.970,0.00
76.974,0.00
76.978,0.00
76.981,0.00
76.985,0.00
76.988,0.00
76.992,0.00
76.995,0.00
76.999,1.00
77.002,0.00
77.006,0.00
77.009,0.00
77.013,0.00
77.016,0.00
77.020,0.00
77.023,0.00
77.027,0.00
77.030,0.00
77.034,0.00
77.037,2.00
77.041,0.00
77.044,0.00
77.048,0.00
77.051,0.00
77.055,0.00
77.058,0.00
77.062,0.00
77.065,0.00
77.069,0.00
77.072,0.00
77.076,0.00
77.079,0.00
77.083,0.00
77.086,0.00
77.090,0.00
77.093,0.00
77.097,0.00
77.100,0.00
77.104,0.00
77.107,0.00
77.111,0.00
77.114,0.00
77.118,0.00
77.121,0.00
77.125,0.00
77.128,0.00
77.132,0.00
77.135,0.00
77.139,0.00
77.142,0.00
77.146,0.00
77.149,0.00
77.153,0.00
77.156,0.00
77.160,0.00
77.162,0.00
77.167,0.00
77.170,0.00
77.174,3.00
77.177,0.00
77.181,0.00
77.184,0.00
77.188,0.00
77.191,0.00
77.195,0.00
77.198,0.00
77.202,0.00
77.205,0.00
77.209,0.00
77.212,0.00
77.216,0.00
77.219,0.00
77.223,0.00
77.226,0.00
77.230,0.00
77.234,0.00
77.237,0.00
77.241,0.00
77.244,0.00
77.248,0.00
77.251,0.00
77.255,0.00
77.258,0.00
77.262,0.00
77.265,0.00
77.269,0.00
77.272,0.00
77.276,0.00
77.279,0.00
77.283,0.00
77.286,0.00
77.290,0.00
77.293,0.00
77.297,0.00
77.300,0.00
77.304,0.00
77.307,0.00
77.311,0.00
77.314,0.00
77.318,0.00
77.321,0.00
77.325,0.00
77.328,0.00
77.332,0.00
77.335,0.00
77.339,0.00
77.342,0.00
77.346,0.00
77.349,0.00
77.353,0.00
77.356,1.00
77.360,0.00
77.363,0.00
77.367,0.00
77.370,0.00
77.374,11.00
77.377,0.00
77.381,0.00
77.384,2.00
77.388,0.00
77.391,0.00
77.395,0.00
77.398,0.00
77.402,0.00
77.405,0.00
77.409,0.00
77.412,0.00
77.416,0.00
77.418,0.00
77.423,0.00
77.426,0.00
77.430,0.00
77.433,0.00
77.437,0.00
77.440,0.00
77.444,0.00
77.447,8.00
77.451,0.00
77.454,0.00
77.458,0.00
77.461,0.00
77.465,0.00
77.468,0.00
77.472,0.00
77.475,0.00
77.479,0.00
77.482,0.00
77.486,0.00
77.489,0.00
77.493,0.00
77.496,0.00
77.500,0.00
77.503,0.00
77.507,0.00
77.510,0.00
77.514,0.00
77.517,0.00
77.521,0.00
77.524,0.00
77.528,0.00
77.531,0.00
77.535,0.00
77.538,0.00
77.542,0.00
77.545,0.00
77.549,0.00
77.552,0.00
77.556,0.00
77.559,0.00
77.563,0.00
77.566,0.00
77.570,0.00
77.573,0.00
77.577,0.00
77.580,0.00
77.584,0.00
77.587,0.00
77.591,0.00
77.594,0.00
77.598,0.00
77.601,0.00
77.605,0.00
77.608,0.00
77.612,0.00
77.615,0.00
77.619,0.00
77.622,0.00
77.626,0.00
77.629,0.00
77.633,0.00
77.636,0.00
77.640,0.00
77.643,0.00
77.647,0.00
77.650,0.00
77.654,0.00
77.657,0.00
77.661,0.00
77.664,0.00
77.668,3.00
77.671,0.00
77.674,0.00
77.678,0.00
77.682,0.00
77.685,0.00
77.689,0.00
77.692,0.00
77.696,0.00
77.699,0.00
77.703,0.00
77.706,0.00
77.710,0.00
77.713,0.00
77.717,0.00
77.720,0.00
77.724,1.00
77.727,0.00
77.731,2.00
77.734,0.00
77.738,0.00
77.741,0.00
77.745,0.00
77.748,0.00
77.752,0.00
77.755,0.00
77.759,0.00
77.762,0.00
77.766,0.00
77.769,2.00
77.773,0.00
77.776,0.00
77.780,0.00
77.783,0.00
77.787,0.00
77.790,0.00
77.794,0.00
77.797,0.00
77.801,0.00
77.805,0.00
77.808,0.00
77.812,0.00
77.815,0.00
77.819,0.00
77.822,0.00
77.826,0.00
77.829,0.00
77.833,0.00
77.836,0.00
77.840,0.00
77.843,0.00
77.847,0.00
77.850,0.00
77.854,0.00
77.857,1.00
77.861,0.00
77.864,0.00
77.868,0.00
77.871,0.00
77.875,0.00
77.878,0.00
77.882,0.00
77.885,0.00
77.889,0.00
77.892,0.00
77.896,0.00
77.899,0.00
77.903,0.00
77.906,0.00
77.910,17.00
77.913,0.00
77.917,0.00
77.920,0.00
77.924,8.00
77.927,0.00
77.930,0.00
77.934,0.00
77.938,0.00
77.941,0.00
77.945,0.00
77.948,0.00
77.952,0.00
77.955,0.00
77.959,0.00
77.962,0.00
77.966,0.00
77.969,0.00
77.973,0.00
77.976,1.00
77.980,2.00
77.983,0.00
77.987,0.00
77.990,0.00
77.994,0.00
77.997,0.00
78.001,0.00
78.004,0.00
78.008,0.00
78.011,0.00
78.015,0.00
78.018,0.00
78.022,0.00
78.025,0.00
78.029,0.00
78.032,0.00
78.036,0.00
78.039,0.00
78.043,2.00
78.046,0.00
78.050,0.00
78.053,0.00
78.057,0.00
78.060,0.00
78.064,0.00
78.067,0.00
78.071,0.00
78.074,0.00
78.078,0.00
78.081,0.00
78.085,0.00
78.088,0.00
78.092,0.00
78.095,0.00
78.099,0.00
78.102,0.00
78.106,18.00
78.109,0.00
78.113,30.01
78.116,0.00
78.120,0.00
78.122,0.00
78.127,0.00
78.130,0.00
78.134,0.00
78.137,0.00
78.141,0.00
78.144,0.00
78.148,0.00
78.151,0.00
78.155,0.00
78.158,0.00
78.162,0.00
78.165,0.00
78.169,0.00
78.172,0.00
78.176,0.00
78.179,0.00
78.183,0.00
78.186,0.00
78.190,20.00
78.193,0.00
78.197,0.00
78.200,0.00
78.204,0.00
78.207,0.00
78.211,22.01
78.214,0.00
78.218,0.00
78.221,0.00
78.225,0.00
78.228,0.00
78.232,0.00
78.235,0.00
78.239,0.00
78.242,0.00
78.246,0.00
78.249,0.00
78.253,0.00
78.256,0.00
78.260,0.00
78.263,0.00
78.267,0.00
78.270,0.00
78.274,0.00
78.277,1.00
78.281,0.00
78.284,0.00
78.288,0.00
78.291,0.00
78.295,0.00
78.298,1.00
78.302,0.00
78.305,0.00
78.309,0.00
78.312,0.00
78.316,0.00
78.319,0.00
78.323,0.00
78.326,0.00
78.330,0.00
78.333,0.00
78.337,0.00
78.340,0.00
78.344,0.00
78.347,0.00
78.351,0.00
78.354,0.00
78.358,0.00
78.361,0.00
78.365,0.00
78.368,0.00
78.372,0.00
78.375,0.00
78.378,0.00
78.382,0.00
78.386,2.00
78.390,0.00
78.393,0.00
78.397,0.00
78.400,0.00
78.404,0.00
78.407,0.00
78.411,0.00
78.414,0.00
78.418,0.00
78.421,0.00
78.425,0.00
78.428,0.00
78.432,0.00
78.435,0.00
78.439,0.00
78.442,0.00
78.446,0.00
78.449,0.00
78.453,0.00
78.456,0.00
78.460,0.00
78.463,0.00
78.467,0.00
78.470,0.00
78.474,0.00
78.477,0.00
78.481,0.00
78.484,0.00
78.488,0.00
78.491,0.00
78.495,1.00
78.498,0.00
78.502,0.00
78.505,0.00
78.509,0.00
78.512,0.00
78.516,0.00
78.519,0.00
78.523,0.00
78.526,0.00
78.530,0.00
78.533,17.00
78.537,0.00
78.540,0.00
78.544,0.00
78.547,0.00
78.551,0.00
78.554,0.00
78.558,0.00
78.561,0.00
78.565,0.00
78.568,0.00
78.572,0.00
78.575,0.00
78.579,0.00
78.582,0.00
78.586,0.00
78.589,0.00
78.593,0.00
78.596,0.00
78.600,0.00
78.603,0.00
78.607,0.00
78.610,0.00
78.614,0.00
78.617,0.00
78.621,0.00
78.624,0.00
78.628,0.00
78.631,0.00
78.634,0.00
78.638,0.00
78.642,0.00
78.645,0.00
78.649,0.00
78.652,0.00
78.656,14.00
78.659,0.00
78.663,0.00
78.666,0.00
78.670,0.00
78.673,1.00
78.677,0.00
78.680,0.00
78.684,0.00
78.687,0.00
78.691,0.00
78.694,0.00
78.698,0.00
78.701,0.00
78.705,0.00
78.708,0.00
78.712,0.00
78.715,0.00
78.719,0.00
78.722,0.00
78.726,0.00
78.729,0.00
78.733,19.00
78.736,0.00
78.740,0.00
78.743,0.00
78.747,0.00
78.750,0.00
78.754,0.00
78.757,0.00
78.761,0.00
78.764,0.00
78.768,0.00
78.771,13.00
78.775,1.00
78.778,0.00
78.782,1.00
78.785,0.00
78.789,0.00
78.792,0.00
78.796,0.00
